timetweet,isitweet,favcount,retwcount,id,name
2022-05-30 08:57:41,"b'RT @maspiyuaja: Ini Yang Dikhawatirkan... Jika Formula E Sukses, Reputasi Anies Makin Menggema Tingkat Nasional dan Internasional https://t\xe2\x80\xa6'",0,1126,1531198149364097024,Guse43935882
2022-05-30 08:57:41,b'RT @baharirwan2: @TanHuihui19 Isi beritanya tdk ada sama sekali Formula E Holdings melayangkan tuntutan\n\nYg diberitakan web ini hanya biaya\xe2\x80\xa6',0,2,1531198148898881538,JacksQuevara
2022-05-30 08:57:40,"b'RT @03__nakula: Saya dukung suksesnya Formula E, tapi tidak dengan perilaku pendukung Anies.\n\nBenny Tjokro,Heru Hidayat yang korupsi, yang\xe2\x80\xa6'",0,88,1531198144922648579,Carito_CEmbul
2022-05-30 08:57:33,"b'RT @03__nakula: Saya dukung suksesnya Formula E, tapi tidak dengan perilaku pendukung Anies.\n\nBenny Tjokro,Heru Hidayat yang korupsi, yang\xe2\x80\xa6'",0,88,1531198116816297984,yusufsimeon
2022-05-30 08:57:32,b'RT @03__nakula: Perusahaan Tommy Winata jadi sponsor utama Formula E. \nTommy Winata salah satu Naga 9 yang selama ini dibenci pendukung Ani\xe2\x80\xa6',0,463,1531198112026722305,cilok45
2022-05-30 08:57:31,b'RT @aniesmania: Ibu-ibu jadi paham sama pentingnya event Formula E sebagai menurunkan emisi. Kendaraan berbasis listrik adalah masa depan.\xe2\x80\xa6',0,41,1531198107501088769,UsodoWiro
2022-05-30 08:57:23,"b'RT @triwul82: Sirkuit ancol itu memang hanya khusus formula e, untuk balapan lainnya jelas tdk bisah, makanya bakalan mangkrak permanen\nhtt\xe2\x80\xa6'",0,5,1531198071706914817,bs_vito
2022-05-30 08:57:12,"b'@bachrum_achmadi formula E memalukan soalx, udah di bayangin kedepanx kalo gagal, jadi males'",0,0,1531198026978512896,alandfebri
2022-05-30 08:57:10,b'RT @kba_news: Panitia: Ada Tujuh Perusahaan Swasta Sponsor Formula\xc2\xa0E https://t.co/bWwKHMOsaE',0,65,1531198018049175552,Dpk76Rahmat
2022-05-30 08:57:02,"b'RT @yusuf_dumdum: Ayooo habiskan anggaran mumpung masih menjabat. \xf0\x9f\x98\x82\n\nPemprov DKI Wajib Bayar Asuransi Formula E pada FEO, Tamu FEO, Hingga\xe2\x80\xa6'",0,31,1531197984540884992,AlveniaAmir
2022-05-30 08:57:01,"b'RT @triwul82: Sirkuit ancol itu memang hanya khusus formula e, untuk balapan lainnya jelas tdk bisah, makanya bakalan mangkrak permanen\nhtt\xe2\x80\xa6'",0,5,1531197980531109890,Taudehh4
2022-05-30 08:56:57,"b'RT @musksigit: PLN promosiin penggunaan mobil listrik,motor listrik, kompor listrik dll, tapi kok gak sponsorin formula E?'",0,500,1531197963347066880,WaesulKorni
2022-05-30 08:56:50,"b'RT @Sylvi4Anggraini: Pengamat Sarankan Anies Undang Giring PSI ke Formula E: Mau Datang Atau Tidak, Terserah Dia!\n\nhttps://t.co/vbUUqRscl4\xe2\x80\xa6'",0,99,1531197935278768129,Adhe94834060
2022-05-30 08:56:46,"b'RT @geloraco: 22 Ribu Tiket Formula E yang Mahal Ludes Terjual, Tersisa Kelas Festival\nhttps://t.co/QN5eFaGU8U'",0,302,1531197917138403328,aluhgaluh
2022-05-30 08:56:37,b'@Riko71237809 @AyaniMel Cukong nya sekarang di minta jadi sponsor Formula E ek ya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 sok sok an bilang cukong',0,0,1531197880748216320,AgungHa05086506
2022-05-30 08:56:37,b'RT @alextham878: Mungkin ini penyebab Atap tribun Formula E roboh\xf0\x9f\x98\x85\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x87 https://t.co/0YcDcw73Z9',0,28,1531197880597626880,artar58848687
2022-05-30 08:56:37,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531197879028961281,AbdinegaraMardi
2022-05-30 08:56:37,"b'Sirkuit ancol itu memang hanya khusus formula e, untuk balapan lainnya jelas tdk bisah, makanya bakalan mangkrak permanen\nhttps://t.co/a4aGvWIP5a'",15,5,1531197878416207873,triwul82
2022-05-30 08:56:35,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531197872653619205,DakwahOnline114
2022-05-30 08:56:34,"b'RT @_memoryusang: Ternyata gaes....\n\nbegini nih cara penjegalan ticket Formula E...\n\nHello buzzer balkot,\nada sanggahan kaga neh...\nternyat\xe2\x80\xa6'",0,9,1531197866664144897,BudiPra87870630
2022-05-30 08:56:32,"b'RT @marlina_idha: Formula E , Pak Anies dan Indonesia \xf0\x9f\xa4\xad\xf0\x9f\x98\x8a https://t.co/AK0f5RxumW'",0,195,1531197859852210176,hazpohan
2022-05-30 08:56:19,b'RT @arieffad: @GeiszChalifah Sandiaga Uno getol banget sama Mandalika ... Formula E kok diam\xc2\xb2 aja ... padahal ini berhubungan dengan Pariwi\xe2\x80\xa6',0,28,1531197806156820480,DBalitour
2022-05-30 08:56:11,"b'RT @MNW_MNW_MNW: Gagasan besar dibangun supercepat hanya 3 bulan, bisa jadi tuh. Namanya Sirkuit Formula E. Gagasan besar dibangun selama 5\xe2\x80\xa6'",0,179,1531197770488434688,sukabumiazam
2022-05-30 08:56:10,"b'HAHA... Dulu Keras Mengkritisi, Kini PDIP Ajak Masyarakat Dukung dan Sukseskan Formula E https://t.co/dO0Cq3qQGD https://t.co/HA0Z12cJI9'",0,0,1531197765375565824,_winnersss
2022-05-30 08:56:08,b'\xf0\x9f\xa4\x94\xf0\x9f\x98\x84\n\nPerusahaan Tommy Winata hingga Pemilik Juragan99 Jadi Sponsor Lokal Formula E - https://t.co/QvkPkyt1bB https://t.co/Vukv2MsvZR',2,1,1531197757444464642,MrsRachelIn
2022-05-30 08:56:07,b'Formula E Harumkan Nama Indonesia ke Dunia Internasional https://t.co/Wq5znix0um https://t.co/aUsqDcZhti',0,0,1531197754764103680,_winnersss
2022-05-30 08:56:04,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531197742928007169,Dpk76Rahmat
2022-05-30 08:55:58,"b'RT @keuangannews_id: Formula E Sukses, Reputasi Anies Baswedan Makin Menggema di Tingkat Nasional dan\xc2\xa0Dunia! https://t.co/RM9vqMUCmA'",0,304,1531197718277738496,Guse43935882
2022-05-30 08:55:55,"b'@saidi_sudarsono Jngn kan formula E,aniis saja di dukung untuk DKI 1.'",0,0,1531197703056633856,ArmiSatria8
2022-05-30 08:55:39,b'@saidi_sudarsono Dia cuma pembantu bos! Lagian presiden dukung kok! Buktinya dateng dan cek sirkuit bareng pak gub bukan??\nPemerintah dan para mentri beserta semua stake holder dukung MORAL secara penuh Formula E! Semoga sukses yah!',0,0,1531197638699167744,Dimas_Wbw
2022-05-30 08:55:39,"b'SELAMAT UNTUK 200 UMKM YG TELAH TERPILIH UNTUK MENGIKUTI PERHELATAN @Jakartaeprix\nSemoga keterpilihan anda tak hanya akan menyemarakkan gelaran Formula E, namun dg produk yg kini tlah berstandart International, kelak bisa berlanjut masuk pasar dunia &amp; jadi unggulan ekspor UMKM. https://t.co/sIOfqsfDqQ'",0,0,1531197637424164865,Maritim_Energy
2022-05-30 08:55:38,"b'RT @marlina_idha: Pembekalan UMKM, Anies; Formula E Momentum Kenalkan Kerajinan Indonesia\n\nBakal dinikmati ke seluruh dunia dan menjadi per\xe2\x80\xa6'",0,290,1531197633821548555,aimanindo
2022-05-30 08:55:36,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531197625495846914,hadiarkaan
2022-05-30 08:55:36,b'@eisenber_g @tatakujiyati Pembagian tugas om.. Buzzer balkot yg uzur tugasnya nyerang pemerintah @sandiuno kalo buzzer yg ini dan yg receh2 tugasnya promosiin formula e dg nyuplik berita media yg bagus2 aj.. \xf0\x9f\xa4\xa3 https://t.co/IYLzNpDO62',1,0,1531197623616425984,sablonkenebae
2022-05-30 08:55:35,"b'@sandiuno @GresiniRacing Ayoooo pak @sandiuno saya pendukung mu pas goyang ""the power of emak-emak"" menggema..\nSaya tunggu goyangan dan gebrakan anda untuk Promosi Formula E Jakarta.\n\nJgn buat kami menyesal telah meluangkan waktu untuk bergoyang bersama saat itu.'",0,0,1531197621439635457,ZavierRex1
2022-05-30 08:55:34,"b'RT @03__nakula: Kadrun sok\xc2\xb2an nolak Bir jadi sponsor Formula E, tapi menerima Bank jadi sponsor, padahal mereka bilang Bank itu RIBA. \xf0\x9f\xa4\xaa\n\nSe\xe2\x80\xa6'",0,211,1531197616138072064,NKRIsaklawase
2022-05-30 08:55:33,b'RT @maspiyuaja: Tiket Formula E Laris Manis Buah dari Getirnya Perjuangan Anies https://t.co/jgYtjXySDs https://t.co/4PQAr32mmW',0,125,1531197610677088256,DBalitour
2022-05-30 08:55:30,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531197600145506306,UdinSam78807473
2022-05-30 08:55:26,b'RT @FormulaGledek: Jakarta International E-Prix Circuit akan jadi sirkuit baru untuk seluruh pembalap Formula E. Mari mengitari sirkuit sep\xe2\x80\xa6',0,14,1531197582789120001,ninoSSL
2022-05-30 08:55:26,b'RT @03__nakula: Perusahaan Tommy Winata jadi sponsor utama Formula E. \nTommy Winata salah satu Naga 9 yang selama ini dibenci pendukung Ani\xe2\x80\xa6',0,463,1531197581753466881,bakuLideran
2022-05-30 08:55:23,"b'RT @musksigit: PLN promosiin penggunaan mobil listrik,motor listrik, kompor listrik dll, tapi kok gak sponsorin formula E?'",0,500,1531197568784674816,aimanindo
2022-05-30 08:55:21,b'RT @CNNIndonesia: Viral Curhat Anies Soal Formula E Digusur dari Monas ke Ancol https://t.co/qsKixO7Jwr',0,45,1531197559733047296,AdrieMuhammad
2022-05-30 08:55:14,b'RT @Denis_Hakkan: Formula E Holdings Limited (FEH) ancam gugat Pemprov DKI Jakarta di Pengadilan Arbitrase Spore terkait fee sebesar Rp.550\xe2\x80\xa6',0,15,1531197531685724165,NKRIsaklawase
2022-05-30 08:55:13,"b'RT @MarahIchsan: Gelagatnya, mau LEPAS TANGAN neh... \xf0\x9f\xa4\xaa\xf0\x9f\x98\x9c\xf0\x9f\x98\x9d\n\nhttps://t.co/G7W1gubsXK'",0,3,1531197529521463296,DarmawatiDe
2022-05-30 08:55:13,b'RT @aniesmania: Membludak\xe2\x80\xbc\xef\xb8\x8fWarga Berebut Ingin Melihat Show Car Formula E di Bundaran HI. Mantap banget \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\n\n#Anies #AniesBaswedan https://\xe2\x80\xa6',0,36,1531197527185592322,Adhe94834060
2022-05-30 08:55:05,"b'RT @yusuf_dumdum: Ayooo habiskan anggaran mumpung masih menjabat. \xf0\x9f\x98\x82\n\nPemprov DKI Wajib Bayar Asuransi Formula E pada FEO, Tamu FEO, Hingga\xe2\x80\xa6'",0,31,1531197491961425920,WorldWimWeb
2022-05-30 08:55:01,b'RT @arieffad: @GeiszChalifah Sandiaga Uno getol banget sama Mandalika ... Formula E kok diam\xc2\xb2 aja ... padahal ini berhubungan dengan Pariwi\xe2\x80\xa6',0,28,1531197478778744833,PAMUNGKA2
2022-05-30 08:55:01,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531197476828741632,akhdaud98
2022-05-30 08:54:55,b'RT @alextham878: Mungkin ini penyebab Atap tribun Formula E roboh\xf0\x9f\x98\x85\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x87 https://t.co/0YcDcw73Z9',0,28,1531197450894987264,wonkyto_gallo
2022-05-30 08:54:52,"b'RT @saidi_sudarsono: Kalau memang benar Kementerian Pariwisata dan Ekonomi Kreatif tidak memberikan dukungan Formula E, sebaiknya Pak Sandi\xe2\x80\xa6'",0,107,1531197440023351297,Rully62134436
2022-05-30 08:54:49,b'@sandiuno @Kemenparekraf Di gelaran Formula E Jakarta Bang @sandiuno kemana? Koq beda sama di Mandalika tempohari. Ada apa Bang?',0,0,1531197426228666369,uliek69
2022-05-30 08:54:41,"b'@boys_505 @frenky_ang @still_hendro @Rakyat_Recehan Walah walah walah trus gubernur Anis nih bikin acara Formula E bermasalah sejak awal blom lagi biaya fee milyaran, ini kontrak 5 tahun, sedangkan jabatan Anis bentar lagi habis, ninggalin PR deh'",1,1,1531197394909417472,AKoemiz
2022-05-30 08:54:40,"b'RT @alisyarief: Kita ingat semua ya, siapa @sandiuno , menjadi politikus dan dikenal umum karena bersama @aniesbaswedan saat Pilgub DKI dul\xe2\x80\xa6'",0,928,1531197390283509760,aimanindo
2022-05-30 08:54:35,"b'@TanHuihui19 So pastinya ingatlah..\n\nHarapan satu-satunya cuma pada kejaksaan, berani ga menelisik dan memeriksa kejanggalan-kejanggalan yang terjadi pada penyelenggaran ajang balap formula e di ancol jakarta\n\nPemprov dki dan gabernernya seperti hantu yang tak bisa tersentuh oleh hukum\n\nNgeri'",1,0,1531197367541587968,monasammy
2022-05-30 08:54:32,"b'RT @marlina_idha: Pembekalan UMKM, Anies; Formula E Momentum Kenalkan Kerajinan Indonesia\n\nBakal dinikmati ke seluruh dunia dan menjadi per\xe2\x80\xa6'",0,290,1531197356489572354,Guse43935882
2022-05-30 08:54:24,b'RT @maspiyuaja: Tiket Formula E Laris Manis Buah dari Getirnya Perjuangan Anies https://t.co/jgYtjXySDs https://t.co/4PQAr32mmW',0,125,1531197323677945858,Dhede34965459
2022-05-30 08:54:14,"b'RT @tatakujiyati: Hoaks. Pertama, tidak ada FEH yg ada FEO (Formula E Operation). Kedua, poin2 dlm MOU tsb sdh berhasil dinegosiasi ulang.\xe2\x80\xa6'",0,88,1531197279121440770,widiguruh
2022-05-30 08:54:12,b'RT @aniesmania: Membludak\xe2\x80\xbc\xef\xb8\x8fWarga Berebut Ingin Melihat Show Car Formula E di Bundaran HI. Mantap banget \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\n\n#Anies #AniesBaswedan https://\xe2\x80\xa6',0,36,1531197270150230016,riniendro
2022-05-30 08:54:04,b'Sesi Meet and Greet Formula E Akan Digelar di Monas https://t.co/eSr81N8HzV https://t.co/I2wXzVrChx',0,0,1531197239569199104,news24_coid
2022-05-30 08:54:02,"b'Penyelenggara Formula E Jakarta Mengabaikan Insiden Atap, Diharap Lakukan Perbaikan Segera https://t.co/iUqxCVjEMq https://t.co/BKicnkYVq8'",0,0,1531197230232662018,news24_coid
2022-05-30 08:53:59,"b'RT @saidi_sudarsono: Kalau memang benar Kementerian Pariwisata dan Ekonomi Kreatif tidak memberikan dukungan Formula E, sebaiknya Pak Sandi\xe2\x80\xa6'",0,107,1531197216014364673,Adhe94834060
2022-05-30 08:53:56,"b'RT @HeriSuwondo2: Dulu Keras Mengkritisi, Kini PDIP Ajak Masyarakat Dukung &amp; Sukseskan Formula E. Ini bagian dari strategi para politikus b\xe2\x80\xa6'",0,114,1531197203405975552,BpkbKta
2022-05-30 08:53:54,b'RT @joentakriver: Ini toh cara menjual Tiket Formula E \xf0\x9f\x98\x8f\nMakanya habis terjual....\xf0\x9f\x98\x86 https://t.co/pQ5QHzDa4P',0,57,1531197197915926528,fegarif
2022-05-30 08:53:51,"b'Formula E tidak dapat izin dilaksanakan di Monas karena Monas adalah cagar budaya yang harus dijaga. Ada undang-undangnya juga. Setneg sempat kasih alternatif dan mengizinkan FE digelar di Jalan Medan Merdeka, jadi tetap bisa dekat Monas. Jangan playing victim pak. https://t.co/zjtGSdf1HD'",0,0,1531197184242089984,ASastroamidjojo
2022-05-30 08:53:42,"b'RT @saidi_sudarsono: Kalau memang benar Kementerian Pariwisata dan Ekonomi Kreatif tidak memberikan dukungan Formula E, sebaiknya Pak Sandi\xe2\x80\xa6'",0,107,1531197145134444544,DBalitour
2022-05-30 08:53:41,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531197142232350721,aimanindo
2022-05-30 08:53:40,"b'Komunikasi dengan BMKG, Panitia Formula E Jakarta 2022 Pastikan Tak Bakal Pakai Jasa Pawang Hujan\n \nhttps://t.co/z5Lbxc1FnE lewat @wartakotalive'",0,0,1531197137710510080,wartakotalive
2022-05-30 08:53:39,"b'RT @Rizmaya__: Pemprov DKI Jakarta harus melunasi commitment fee balapan Formula E selama 5 tahun. Totalnya, trilyunan! Kalau tidak, DKI te\xe2\x80\xa6'",0,305,1531197135013588992,BrandyB28890640
2022-05-30 08:53:34,"b'RT @MrsRachelIn: Coba anggaran digunakan untuk Kebutuhan Warga dengan Normalisasi Sungai ,pastinya banjir Jakarta bisa dibenahi, lah ini di\xe2\x80\xa6'",0,17,1531197114004295681,widiguruh
2022-05-30 08:53:25,"b'RT @kba_news: Akhirnya JIS Background Formula E, Anies: Kita Ingin Tonjolkan Monas Tapi Tak\xc2\xa0Boleh https://t.co/40N4vj3DEc'",0,226,1531197073177006080,deddisutrsno
2022-05-30 08:53:02,b'RT @Paltiwest: Lah terus Heineken cetak tiket sendiri?!\n\nCuma pendukung Anies aja yang bisa kalian begok2in..\n\nYang lain mah pada tahulah m\xe2\x80\xa6',0,99,1531196978771636224,Fey46260988
2022-05-30 08:52:59,"b'RT @Sylvi4Anggraini: Pengamat Sarankan Anies Undang Giring PSI ke Formula E: Mau Datang Atau Tidak, Terserah Dia!\n\nhttps://t.co/vbUUqRscl4\xe2\x80\xa6'",0,99,1531196965442441216,AbatiSyamil
2022-05-30 08:52:57,b'Formula E Harumkan Nama Indonesia ke Dunia Internasional https://t.co/CQlCIVD2vm https://t.co/sHXOdZN51s',0,0,1531196956176957440,kontenislam_com
2022-05-30 08:52:39,"b'RT @HeriSuwondo2: Dulu Keras Mengkritisi, Kini PDIP Ajak Masyarakat Dukung &amp; Sukseskan Formula E. Ini bagian dari strategi para politikus b\xe2\x80\xa6'",0,114,1531196881400782849,aktifissosmed
2022-05-30 08:52:36,b'RT @03__nakula: Perusahaan Tommy Winata jadi sponsor utama Formula E. \nTommy Winata salah satu Naga 9 yang selama ini dibenci pendukung Ani\xe2\x80\xa6',0,463,1531196867895099392,BrandyB28890640
2022-05-30 08:52:27,"b'RT @GunRomli: Ini tenda Hajatan Formula E yg nyedot ratusan miliar duit rakyat DKI? Tribunnya abal-abal, buah dari kebodohan &amp; kesombongan\xe2\x80\xa6'",0,651,1531196832524939264,PutraPuncak13
2022-05-30 08:52:23,b'RT @bachrum_achmadi: Saat gelaran MotoGP mandalika Menpar Sandi Uno ikut promosikan. Tp menjelang Formula E digelar s/d hr ini spertinya bl\xe2\x80\xa6',0,730,1531196816540442624,AbdinegaraMardi
2022-05-30 08:52:23,"b'RT @yusuf_dumdum: Ayooo habiskan anggaran mumpung masih menjabat. \xf0\x9f\x98\x82\n\nPemprov DKI Wajib Bayar Asuransi Formula E pada FEO, Tamu FEO, Hingga\xe2\x80\xa6'",0,31,1531196815810658304,panjianom102
2022-05-30 08:52:21,b'RT @aniesfor2024: Kesempatan terbaik disia siakan BUMN yg belum menjadi SPONSOR FORMUA E. Ada lebih dr 170 negara akan siarkan scr langsung\xe2\x80\xa6',0,99,1531196806537027584,Adhe94834060
2022-05-30 08:52:20,"b'RT @firzahusainInc: Wah ngeri nih klu pas balap Formula E terjadi banjir rob, mobil2 listriknya bisa nyetrum \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\xa4\xad https://t.co/T8K9G8w3U7'",0,78,1531196802526941184,gumukcandi
2022-05-30 08:52:17,b'@saidi_sudarsono Kabalik druuunnn... Formula E dan kalianlah yg gak penting bagi nusa dan bangsa!!! Nyadar gak kalau kalian (kadrun) adalah beban?!!',0,0,1531196789541699585,fine_a_lover
2022-05-30 08:52:15,b'RT @joentakriver: Ini toh cara menjual Tiket Formula E \xf0\x9f\x98\x8f\nMakanya habis terjual....\xf0\x9f\x98\x86 https://t.co/pQ5QHzDa4P',0,57,1531196780217761798,Belok_dong
2022-05-30 08:52:13,"b'RT @kba_news: Formula E Bebas dari Logo dan Minuman Beralkohol, MUI Acungi\xc2\xa0Jempol https://t.co/qEuQ9AeY5k'",0,453,1531196770931208193,deddisutrsno
2022-05-30 08:52:11,"b'RT @keuangannews_id: Formula E Sukses, Reputasi Anies Baswedan Makin Menggema di Tingkat Nasional dan Dunia! https://t.co/RM9vqNcde8'",0,92,1531196764719415296,endangs119
2022-05-30 08:52:10,b'RT @hipohan: 28/3/22 PDIP:  Formula E tdk akan berhasil\n28/5/22 PDIP: Siap dukung Formula E\n\nNote\nJadi skr @psi_id sendirian melawan Formul\xe2\x80\xa6',0,10,1531196761443774464,ocin71
2022-05-30 08:52:09,"b'RT @alisyarief: Kita ingat semua ya, siapa @sandiuno , menjadi politikus dan dikenal umum karena bersama @aniesbaswedan saat Pilgub DKI dul\xe2\x80\xa6'",0,928,1531196754674057221,DBalitour
2022-05-30 08:52:03,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531196730154176512,Arqam78
2022-05-30 08:52:01,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531196721320951811,itedjo6
2022-05-30 08:51:51,b'RT @cobeh2021: PDIP Ajak Masyarakat\nDukung dan Sukseskan Formula E\n.\nhttps://t.co/JjvywhIWw3 https://t.co/JKJ38zW1nK',0,17,1531196679067557888,ocin71
2022-05-30 08:51:50,"b'RT @marlina_idha: Formula E , Pak Anies dan Indonesia \xf0\x9f\xa4\xad\xf0\x9f\x98\x8a https://t.co/AK0f5RxumW'",0,195,1531196676639035392,Sanufiandra1
2022-05-30 08:51:50,"b'RT @dapitdong: Formula E ini lucu, awal rencana di Monas, ternyata ditolak dgn berbagai alasan. Lagi2 yg nolak itu Buzzer2 dan didengar pen\xe2\x80\xa6'",0,235,1531196675712520194,AntonTryanton
2022-05-30 08:51:47,"b'RT @firzahusainInc: Wah ngeri nih klu pas balap Formula E terjadi banjir rob, mobil2 listriknya bisa nyetrum \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\xa4\xad https://t.co/T8K9G8w3U7'",0,78,1531196664790147072,d2ns
2022-05-30 08:51:43,"b'RT @maspiyuaja: Tiket Formula E Jakarta 2022 Ludes, Tersisa Kelas Paling Murah Ancol Festival (Diluar Sirkuit) https://t.co/RXnyfcSIK5 http\xe2\x80\xa6'",0,77,1531196645823479809,PolitikusDzalim
2022-05-30 08:51:34,b'@sandiuno @Kemenparekraf Kenapa ketika Formula E akan digelar anda diam pak beda dg moto gp mandalika?? Sakit gigi apa sariawan??\xf0\x9f\x99\x88\xf0\x9f\x99\x88',0,0,1531196609370853376,YuliHan13872756
2022-05-30 08:51:32,b'Atap ambruk lantaran angin kencang https://t.co/hnSky7Cb3s',0,0,1531196602622259200,idntimes
2022-05-30 08:51:32,b'RT @CNNIndonesia: Viral Curhat Anies Soal Formula E Digusur dari Monas ke Ancol https://t.co/qsKixO7Jwr',0,45,1531196598675312641,yusufsimeon
2022-05-30 08:51:27,"b'RT @BeritaJakarta: POTRET JAKARTA: Halo warga Jakarta, ada yang menarik pada pelaksanaan HBKB di kawasan Bundaran HI hari ini, Minggu (29/5\xe2\x80\xa6'",0,21,1531196579645775874,raya_taman
2022-05-30 08:51:25,"b""RT @democrazymedia: Demi Popularitas, Pengamat Prediksi Giring PSI dkk Bakal Bikin 'Kericuhan' di Ajang Formula E\nhttps://t.co/4dKd8J9eyB""",0,128,1531196570750033920,mohamma27098515
2022-05-30 08:51:25,b'RT @03__nakula: Perusahaan Tommy Winata jadi sponsor utama Formula E. \nTommy Winata salah satu Naga 9 yang selama ini dibenci pendukung Ani\xe2\x80\xa6',0,463,1531196569617281025,yusufsimeon
2022-05-30 08:51:18,"b'RT @Ari3Pras: Soal Atap Tribun Formula E Roboh, akhirnya @aniesbaswedan \n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\n.\n\nHanya Lempar Senyum\n\nhttps://t.c\xe2\x80\xa6'",0,34,1531196543167934464,TobaANT
2022-05-30 08:51:18,"b'RT @Gandawan: Kemenparekraf dan Kementerian BUMN, kalian dimana? Sedang berbuat apa?\nFormula E itu manfaatnya untuk rakyat dan bangsa Indon\xe2\x80\xa6'",0,363,1531196542866329600,mrobama99
2022-05-30 08:51:13,"b""@tatakujiyati yang dibutuhkan bangsa ini do'a anda agar gelaran Formula E jakarta Prix ini sukses, kalau anda mengaku anak bangsa bukan anak bangsat bangsa ini, banyak orang pintar tapi sedikit orang ikhlas dan negarawan""",1,0,1531196522754617344,tifah1978
2022-05-30 08:51:05,"b'RT @abu_waras: TESLA Resmi Investasi di Thailand, BuzzeRp Ditugaskan Alihkan Issue Dengan Mengangkat Tema Tribun Sirkuit Formula E Yang Rob\xe2\x80\xa6'",0,153,1531196485689569281,Negeripinokio
2022-05-30 08:51:02,b'RT @aniesfor2024: Kesempatan terbaik disia siakan BUMN yg belum menjadi SPONSOR FORMUA E. Ada lebih dr 170 negara akan siarkan scr langsung\xe2\x80\xa6',0,99,1531196475899645952,Aryaadi67273603
2022-05-30 08:50:57,"b'@tvOneNews GRAND STAND FORMULA E ANCOL AMBRUK. GIMANA NEH TV ONE, TELPON ANIES DONX. BAHAYA KALAU AMBRUK NYA PAS ADA RIBUAN PENONTON. BISA GAGAL NYAPRES DEH ANIS JUNJUNGAN TV ONE'",0,0,1531196452529405952,Vicky71071564
2022-05-30 08:50:53,"b'RT @Lady_Zeebo: Formula E itu kampanye Anies, ga ada faedahnya buat rakyat..'",0,27,1531196438058676225,TobaANT
2022-05-30 08:50:47,"b'RT @AzzamIzzulhaq: Bro @sandiuno \n\nFormula E apakah bagian dari hal yg meningkatkan ekonomi khususnya bidang pariwisata? Jika iya, saya kok\xe2\x80\xa6'",0,245,1531196410661548032,Aryaadi67273603
2022-05-30 08:50:42,"b'RT @dapitdong: Formula E ini lucu, awal rencana di Monas, ternyata ditolak dgn berbagai alasan. Lagi2 yg nolak itu Buzzer2 dan didengar pen\xe2\x80\xa6'",0,235,1531196390080008192,Fredy_Santana01
2022-05-30 08:50:41,"b'RT @kba_news: Pengamat: Bagi Lawan Politik, Formula E Harus\xc2\xa0Gagal https://t.co/7rJvKWDLiu'",0,344,1531196387030839296,deddisutrsno
2022-05-30 08:50:40,"b'RT @saidi_sudarsono: Kalau memang benar Kementerian Pariwisata dan Ekonomi Kreatif tidak memberikan dukungan Formula E, sebaiknya Pak Sandi\xe2\x80\xa6'",0,107,1531196383285243907,AmelAzkia
